链接,标题,评分,短评数量
https://movie.douban.com/subject/25895901/,四姐妹在自己家还得穿胸罩，看来大家的关系也没有很好！“生活中的人来来又去去，自己的日子还是要一步一步走”，处于道德困境中的普通人，要如何通过和家人的沟通达成和解，大约是所有是枝裕和电影的主题。电影始于葬礼，终于葬礼，却感觉不到悲伤，如绫濑遥的笑容，安定又给人希望。剧作为了面面俱到，说得很“圆”，所以可能有点刻意是枝裕和永远我的菜啊，暖暖慢慢的，有点悲伤有点小高潮却不会改变太多，摄影台词配乐节奏都扎实的要命，没见过写异母姐妹写的这么棒的，夏帆的咖喱，MA酱的长腿啤酒，奶遥的情妇轮回与母性逆转，当然还有小妹，那个最像成人的人，看得人数次落泪。#戛纳电影节#5.0。1.一部让人想努力活着的电影。2.六月的镰仓满是海街的水汽，才回新宿便开始万分想念，也终于有幸在东京看了场是枝的电影，我想，那样的美好恐怕以后都很难再有。电影里并没有紫阳花大片盛放的空镜，但四姐妹的和服烟花戏真的好美，我想，那是一个梦一样的乌托邦才对。足以驱散任何阴暗的姐妹亲情，有彼此作伴的人生四季——镰仓的樱花和细海真是美不胜收。情感饱满得有溢出来的迹象了，但仍然是最柔软的是枝裕和...,海街日记,8.8,260495
https://movie.douban.com/subject/26430107/,可能成为这些老人最后的影像了。不谈技术，这部纪录片本身的意义值得五星。我个人很欣赏导演的镜头语言，不掺杂过多的个人见解，没有试图把国家的灾难强加给个人进行“升华”，也没有过多感情的宣泄，零碎化、生活化的呈现，描述的近乎是二十二个普通老人的晚景。这也就够了。这部电影所承载的意义大于电影本身我不认为影片的哪一帧是浪费的。愤怒是一个点动的情绪，没有人能持续愤怒70年，最终一切的情绪都要归于生活，归于平淡的一分一秒。被迫成为“慰安妇”，愤怒过后沉淀下来的是什么。我很欣赏郭柯的镜头语言，因为那才是生活。太多的事都太难，而她们很美。《阿里郎》很美，知足很美，友好很美。谢谢。看看那些整天喊着要打仗的脑残们。,二十二,8.7,202753
https://movie.douban.com/subject/1296909/,这片子比<举起手来>高明在哪里？我想可能是它不止于愚化对手制造牵强笑料，而同时对阶层矛盾、异国文化之间的碰撞等喜点进行了密集捕捉&戏剧化的组织吧。不明高分9如何当得起，许因为是当年译制片中少有这种挤牙膏样头笑到尾还吊着胃口的喜剧？但说实话，<无耻混蛋>里的敌人迷人得多，戏也紧得多从小看过几十遍了吧，至今每看必笑，真正的好电影笑不出来，想看英文版，可是找不到~~法国喜剧展。终于在大银幕上领略了这部经典喜剧的风采，其实称得上是战争意淫剧的始祖，只不过咱们中国的《举起手来》学的太低劣，人家很高级罢了。里面的剧情bug很多，但是笑点设计的很高级，过去几十年仍能给人们带来欢乐，这就是经典喜剧的魅力。菲耐斯真的是喜剧天才，他的名字值得被更多人记住“胜利属于我们” 没想到60年代就能产出如此纯粹的喜剧。,虎口脱险,8.9,161507
https://movie.douban.com/subject/10437779/,好伟大的爱情片，我都快哭了老想按一个粤语音轨怎么破…………………………怎么办，，，，我觉得他比吴彦祖都帅如果没有那么多半天说不到点子上的对话就更好了。这个故事可比无间道有内容多了。现在想想，无间道的故事看完，就记住了梁朝伟的小胡子，其他什么都无。新世界的那种步步进逼，到后来改变人生轨迹的路子，真是好看。还有，仓库揭发两卧底哦片段，和无间道2里相比，李政宰的表演太好看了，余文乐忒嫩。朴勋政将典型的黑帮卧底戏换了个出乎意料的结局.,新世界,8.8,210604
https://movie.douban.com/subject/25724855/,电影开场一个半小时：卧槽原来这孩子是男的！！！小演员没提名最佳男主角，一定是为了把小金人让给莱奥纳多。“我们不知道自己喜欢什么，所以每样都试试…这世界上有那么多东西，有时候还很恐怖，但是没关系，因为还是你和我在一起…”缩小的房间，变大的世界，2015像《阳光小美女》一样的惊喜黑马之作。结尾和房间再见有强力泪点：“再见盆栽，再见椅子一号和二号，再见桌子，再见衣柜，再见水槽，再见天窗…”3.5入；被小主角打动好多次，那个在成人眼里充满黑暗龌蹉的“房间”，却是他童年梦幻的乐园，可以和光影追逐，可以和家具嬉戏，孩子无穷的想象让密闭空间变得无穷大，前半部拍得既美丽又残酷；融入外界后线索较芜杂，没有处理好，“你又救了我一次”和告别仪式真催泪。女警察询问那段。。热血沸腾,房间,8.8,269964
https://movie.douban.com/subject/1293460/,老电影总是快乐得那么纯粹美国歌舞片的代表作。Gene Kelly初获芳心后在雨中欢快地载歌载舞，此段情节堪称歌舞片历史上的永恒经典！我都不记得我把这段看过多少遍了。经典到无话可说除了那个多余的”百老汇旋律“的唱段，这部片儿简直完美啊。重看时发现剧作上有一处颇具匠心，片头唐讲述自己的从艺经历时的现实与故事的反差，结构性地提示了本片最重要的有声电影/配音的剧情。（不得不说那个音画不同步的梗实在太好玩了！）大雨的夜晚，与戴比·雷诺兹分别后，男主角陷入捕获芳心的无比快乐中，索性收起雨伞，在雨中载歌载舞！,雨中曲,9.0,141506
https://movie.douban.com/subject/1296996/,"snape越看越可爱。这部好多梗哈哈。一间密室和一本日记揭开过去在霍格沃兹发生的恐怖事件，也引出哈利对于自己身分的疑惑。血统和家世不能代表一切，要成为什么样的人都是自己的选择。相比于小说中哈利很干净利落地干掉了大蛇，电影里这一场仗可干得很长。""It is not our abilities that show what we truly are,it is our choices.""👍（ps：Dobby好可爱～😄）重温有个好处，就是能发现很多从前没注意到的小细节。例如金妮见到哈利一声尖叫，例如弱鸡的罗恩二话不说掏出魔法棒攻击对赫敏出言不逊的马尔福，例如哭泣的桃金娘的回忆。坏处就是以现在的眼光看总觉得伏地魔输得憋屈，最后的决斗也打得像过家家。",哈利·波特与密室,8.6,375169
https://movie.douban.com/subject/3011051/,好吧，Triangle，多好的名字，谁TM给译成《恐怖游轮》这个标准的B级片片名的！？首尾衔接的太完美了4星，看过两遍以下者不要随便说有BUG，拜托您先多看几遍再说！又是“从前有座山，山里有座庙，庙里有个和尚讲故事的”的死循环的穿越片，很牛X。解析看http://www.douban.com/review/2820200/太好看了太好看了！！！我要哭了！！！！看得我鸡皮疙瘩乱起！！！六颗星在哪里！！！！在哪里！！！！我要打六颗星！！！！影评有时候可以比影片本身更牛逼,恐怖游轮,8.5,537302
https://movie.douban.com/subject/1302827/,"那个小男孩真的很会演戏看到片尾的时候，始终不能忍住眼泪。
我存在，曾经。让我看哭的都是好电影有点拖沓大卫固然可怜，可小熊比他可怜。每一个都渴望家人的爱，可惜小熊在所有人眼中都只是玩具，包括大卫。虽然他有和大卫一样的思维，却没有和大卫一样的外貌。",人工智能,8.6,298549
https://movie.douban.com/subject/1307811/,结尾仓促，情节简单空中快递将会是未来物流业的核心！没想到日本人早在上世纪80年代就想出来了！7.7小黑猫汗毛竖起的样子太萌了！故事有点仓促，不过一个所有人对魔法都坦然接受的和谐世界真的好稀罕...  “成长是一笔交易，我们都是用朴素的童真与未经人事的洁白交换长大的勇气。”学会一技之能，善加锻炼，让自己承认自己，面对这个庞大的世界，相信自己的能力很重要。,魔女宅急便,8.6,319423
https://movie.douban.com/subject/1293181/,"且看诺曼的last smile  毛骨悚然！""伪""的就是""娘""！最后那一抹笑容堪称经典。80W成本的电影业同样可以做到流芳百世，希区柯克缜密的思维、独特的运镜，加重了对细节的刻画，其隐喻也值得回味，结尾那具骷髅头更让人不寒而栗。据说此片开创了人格分裂电影的先河，同时也暗示了希区柯克本人的“厌女癖”。希区柯克这回出现得太早了点，让观影的乐趣一下子降了不少。还有最后那个心理医生那趾高气扬的神情让人很不舒服。",惊魂记,8.9,153663
https://movie.douban.com/subject/3443389/,看完之后深深希望2012快点来，大家抱团死，剩下的生物就可以好好活了。从此更加讨厌人类了，世界末日果然是有用的...画面什么的没的说，但是好像没什么主题，只是硬要往环保上扯而已。有些中国观众的素质和耐心，真是不配看这部杰作，我都想给他们倒贴电影票钱，让他们滚蛋。如果可以给更多的星星，我全部送给这部如诗一般的电影。一个法国老头和他的团队，花了５年时间，耗资５０００万欧元，１２个摄制组，采用蹲点拍摄的“笨”办法，只为你我能够感受到梦一样、诗一般的海洋。７年后，这部电影来到中国，还亏损９００万，我想我们能做点什么，比如一份尊敬。,海洋,9.1,126202
https://movie.douban.com/subject/1862151/,中国最nb的片学大烟枪学Snatch学得很足嘛..套了国风的外壳，很多内容（比如杀手的山寨货等等）也符合国情，就是画面欠点火候.黄渤为本片中最亮眼的配角.国内好电影真好玩算比较经典的黑色喜剧片了，影帝真不是盖的,疯狂的石头,8.4,543112
https://movie.douban.com/subject/26787574/,"“生命流逝太快，我们都没来得及多看对方一眼。” 那个帮助奥吉的同学杰克·威尔，在跟同学打架后，委屈扑在老师怀里的表情太心碎了…一碗甜而不腻的普世价值鸡汤，非常好喝。

看之前我以为是讲主角小男孩的，原来是章回体，每个人都有故事每个人都有视角每个人都有选择。

每个人都很美很好。

开演前基友给我说这部电影就像夏天一样清新，是啊没错，像泡在透明干净的玻璃瓶中的黄瓜水一样，安心又健康，还有甘甜味。电影里的世界太单纯美好，但是，有些人还是愿意去相信一次的，不然我们为什么要去看电影呢？结尾把奖颁给另一个小孩就好了，特殊人群需要的不是特殊关注，而是不被当成特殊人。很久没有一部电影能像《奇迹男孩》那样让我从头哭到尾了。",奇迹男孩,8.6,391657
https://movie.douban.com/subject/1291879/,想起史铁生的一句话：“历史在发生时未被发现，在发现时已被重组”，没有绝对的真实能在叙述中被还原。很赞同看过的一个说法“谎言的对立面是宽容”，听者的理解力与接受度影响着叙述者对真相还原的保留度，你若能对他的懦弱退让和罪恶表示宽容，兴许由着这份信任就能更贴近真相了。人，不需要任何理由就要说谎“我听说罗生门里的鬼因为害怕这里人的残忍而逃走。”比起四段论的谎言，乞丐对恶一脸了然于胸与凛然直视的狰狞表情让我浑身发冷，最后那场雨中的逼问竟然把我逼哭了。贫穷逼得善良变成了罪孽，谎言逼得人一步步审问自己无地自容，对错的底线都不再有资格坚守。黑泽续了个光明的尾巴，实在是不得不续。第一部黑泽明。这就是为什么，从终极意义上讲，人们或许无法相互理解与沟通的原因。意图到语言是一层折损，说出到听见又是一层折损，人的背景、能力、心理都影响其讲话与倾听的重点。没有看到恶，看到的是人的胆怯、虚荣及局限。审判者藏于镜头后，象征着全知者/真相的缺席。认知上的敞开带来结尾光明再次认真观看时才发现摄影剪辑精妙之处。,罗生门,8.8,206933
https://movie.douban.com/subject/1295865/,生命中的险恶没有什么恐怖，生命中的寂寥没有什么悲愤，生命中的放纵没有什么缺憾，生命中的痛苦与埋没无关，关键是：即使在始终无人注目的暗夜中，你可曾动情地燃烧，像那颗不肯安歇的灵魂一样，为了答谢这一段短暂的岁月？基本可给五星，但纠结的情感使人难受。有两种东西会毁掉家庭：带回家的女人，和政治。皮特就是这部最帅了吧传奇，不是每个人都可以拥有。TRADITION.真他妈legends！里三层外三层都是琼瑶阿姨...妻离子散哦...家破人亡哦...国家使命哦...男才女貌哦...宏大家族哦...爱得死去活来哦，女主角出场必洒眼泪...我对此类型已无感...,燃情岁月,8.8,207003
https://movie.douban.com/subject/1291844/,少见的超越首部的续集，动作片中的经典~~I'll be back比3强太多了液态机器人的创造者叫戴森，所以脑袋就经常被轰成中空的圆形。（胡扯==永远记得第一次看本片时的情景，那个下着雨的清晨，用家里的旧DVD播放器放了那一张不知道从哪里搞来的港台盗版光碟，用半上午时间看完了本片，时至今日我依旧能够回忆起当时哭成狗的我，它给年少的我带来的震撼是永生难忘的,终结者2：审判日,8.7,240042
https://movie.douban.com/subject/1293964/,真爱不是订婚之后隔天就跑去打仗再无音信，真爱是一起去车站揽活儿。Kitty才是真爱Myra。经典！只是一切已经走不出《乱世佳人》的影子了~~山盟海誓玉人憔悴 月缺花残终天长恨片子本身中规中矩，费雯·丽演技要加分！全片明确回避了“prostitute/whore”词汇，爱情戏也拍得比较克制，滑铁卢桥自杀场景的剪辑很棒，主题曲《Auld Lang Syne》闻名遐迩，让人百听不厌~ 但个人极度不赞成电影宣扬的这种保守甚至扭曲的价值观，更喜欢女二号的性格和思想。（8.0/10）费雯·丽灵动的大眼睛流露出来的欢喜，雀跃，遗憾，伤心，悲悯，痛苦，始终记忆犹新。,魂断蓝桥,8.8,188597
https://movie.douban.com/subject/1937946/,"决定一件事，很多东西不能犹豫，特别是中意某个人的时候年轻真好，可以为了各种小事情去穿越时空。我就奇怪她为什么每次回去都是靠滚的少女因不知道如何面对告白，选择以时空跳跃的方式跳过。最后她才发现，那其实是她生命中最该珍惜的段落。看她大哭着跳跃着，拼命想追回擦肩而过的缘分时，我的少女心咯噔一下发作了。细田守讲了一个很戳人的初恋故事，跟这片一比，“时空恋旅人”简直是块莫名其妙的烂布...最后千昭的那句“我在未来等你""足以秒杀一切。 放课后的棒球、蝉鸣、反复跳跃只为吃到一个布丁，缺乏的勇气和自行车一遍遍经过的河堤，所有的一切都融化在那个夏天和你分离。",穿越时空的少女,8.6,283601
https://movie.douban.com/subject/10808442/,"虽然之前的争吵真实得让人糟心，但结尾逐渐拉远的镜头仍让人感动。前两部的浪漫与激情都变成了书里的故事，这一部则完全生活下来。各种鸡毛蒜皮的琐事只是一个假设，关于如何让爱延续一生。生活中总会有这样那样的矛盾，人也会变老（比如半裸的朱莉·德尔佩却很难让你觉得性感）问题是我们如何挨过去。结婚快10年互相之间还有这么多话可讲，还有性生活，这他妈不是真爱是什么？真实的不像话。换在9年前，我会看不下去两人婚后的絮絮叨叨、不断地吵架及和好，放到现在，却“心有戚戚焉”。互相折磨、互相伤害、互相妥协、并肩前行。爱人只不过是“经过”了你生命的那个人，而这份“经过”也请好好珍惜。夫妻生活间的微小细节，无边无际的烦恼和烦恼中也不肯放手的爱，美中折射丑的侧面，丑中映射美的光辉。18年前的浪漫，9年前的真挚，终于走向今天的真实。Bravo！To the imperfect, self damaging, self redeeming, utterly twisted vulnerable yet brilliantly beautiful and strong, ephemer...作为Before的系列路，我终于在中年危机这里转了粉。Sunrise太甜，Sunset偏酸，只有Midnight酸甜苦辣都入了味。数度被台词戳中，我不得不一再提醒自己：那些只是台词，它们不是真的。",爱在午夜降临前,8.8,209000
https://movie.douban.com/subject/4739952/,一场强大的暗恋背后其实还有另外一场相反的暗恋你有几个最佳损友，她们陪你分享你心里的小秘密。你在初中小心翼翼的喜欢一个男孩子，你收集关于他的一切消息，你在你们共同上学需要走的小巷口左顾右盼，你记住他的每一句话，你为他做了让自己可以变得更好更美的所有事情，那些好长好长的岁月里你只是想让他看你一眼而已。要不是这狗血的结尾我会打五星的！最让我感动的反而不是初恋了，是这群丑小鸭之间的友谊，让我想起我初中时候的那群小姐妹，“朱古力跳跳队”——谢十三、吴玲、杨秀丽、徐星云、拉链、吴美，还有我，一共七个，傻妞！十二万分怀念那个时候的我们……向青春致敬！游泳池那段哭得我稀里哗啦 现实生活到那里就结束了是前面会让你沉浸在熟悉感里会心微笑，最后又能让你潸然泪下的片子...一定一定一定要看...,初恋这件小事,8.4,728462
https://movie.douban.com/subject/1308857/,在中国最傻逼的问题就是：“县里不给你们解决经费吗？”。最耐人寻味的回答的是：“我们没有编制”。众所周知的是，有编制的从来不管这些事情，因为组织没安排。只能说陆川选对了题材~~不是路川会做的更好不能承受之重那是一种对那片土地以及生灵的情感。,可可西里,8.8,198977
https://movie.douban.com/subject/1292226/,原作作者克拉克：“如果有人觉得完全弄懂了《太空漫游2001》在讲些什么，那一定是我和库布里克弄错了。”这部片子有三个特征：1）看不懂 2）无数的符号 3）必须熟读尼采 4）六十年代能够做出这样的特效真的是惊天动地 对我，这是恐怖片，源自童年对星空的恐惧，关于人类的渺小。李安评价自己最爱5部电影之一时说： “我非常崇拜库布里克，关于《2001太空漫游》我无法说清它究竟是一部怎样的电影，我当年第一次看这部影片时，它深深地吸引了我，那种感觉就像吃了迷幻药之后的幻觉经历。” 今天在资料馆大银幕体验，修复版让这种幻觉变本加厉，渗入到每一根神经。这次看2001，库布里克穿越式的想像力提醒我，50年过去，人类技术并无本质上的进步：太空旅行和人工智能依然是前沿——而我们在这个前沿已经蹉跎了那么久。,2001太空漫游,8.8,188074
https://movie.douban.com/subject/26614893/,女主人这个婊啊，睡朋友老公还提议玩看手机的游戏，算准了自己最安全因为这个人不可能当面打给她吧……细思恐极结局有些意想不到，最后一幕更是神来之笔。人是需要隐私的，但我们与要让另一半意识到，我留给你隐私，你应该珍惜它，而不是用来为所欲为。有人际就有明暗，如果实在忍受不了虚与委蛇，也可以自生自灭。有得有失，两个老人的那一幕告诉我们，有人陪伴终是美好的，即便为了这份美好要付出很多忍受很多。很喜剧，略过火。没什么可批判的，以中年心境来看，全不是大事儿，缝缝补补装着糊涂都能过下去。纯粹的爱沉重，非肉体凡胎消受，可能背叛与依赖交织的灰色，才能支撑彼此到人生尽头，不那么痛苦地告别：是虚伪和无聊保护着我们，而不是激情与真诚。人应该学会如何分手。没必要这么凄惨。人和人之间的关系是脆弱的,完美陌生人,8.5,384189
https://movie.douban.com/subject/1300374/,看完第一遍不想再看第二遍。带着满脸的眼泪和鼻涕泡儿看完的天使也怕黑暗。感人.汤姆 汉克斯的演技很牛～虽然很长，但真的好看,绿里奇迹,8.8,180014
https://movie.douban.com/subject/27622447/,"最费力的成长留在树上的只有壳，最狰狞的伤口留在皮肤的只有疤。最动人的烟火绽在空中看不到，最深沉的感谢飘进风中听不清。你教我食物最美味的吃法，却教我获得食物最羞耻的手法；我学会祈祷最灵验的手势，也学会用来祈祷最不齿的心愿。我在商店里偷换掉童年，你在泥土里掩埋了伤疤，而我们组成了家。有援交和啪啪戏，希望局里不要一叶障目，淫者见淫啊。不知内地哪家片商买了，棕榈叶至少增量两千万票房。情绪感染到位，收尾看哭全场。尽管都是被社会遗弃的多余之人，依然还是要努力生活呀。这家庭成员的关系如此戏剧又如此恬淡。奶奶一边说，血缘真是挣不破啊，一边看着海边毫无血缘关系的“家人”快乐的玩耍，家庭的意义、基础、决定性的根底到底是什么呢？镜头下没有高楼大厦、流光溢彩，一群人鼠蚁般生活在逼仄的房间里，冬天瑟瑟发抖，夏天汗水岑岑，吃偷来的食物，用偷来的香波。温暖来自于哪里？援交客人的拥抱和眼泪，教孩子叫自己一声爸爸，一家人齐整地在屋檐下仰望烟花，一座座小小孤岛连得成大陆吗？他们一家...萍水相逢，尽是他乡之客。是枝裕和依旧乐于探讨血缘与亲情究竟有没有必然联系。所谓小偷家族，偷的不止是能填饱肚子的食物，更是一种能够让灵魂产生幸福错觉的情感羁绊。偷生能不能叫偷？如果叫，那我们每个人，或许都是小偷家族的一员。中川雅也追车看得我哭晕，在海边抽了两根烟都没回过神。在电影院看了一部阉割版电影，导演是是枝裕和，我想这大概是对于这部片最大的讽刺了。
他们在尽量还原现实，我们在竭力掩盖“全貌”。
他们在诉说苦与痛，我们在迎合“价值观”。
当我们的电影人还在绞尽脑汁如何消费和榨取现实的时候，他们已经用最举重若轻的方式走在了艺术关照现实的最前端。
如果说《步履不停》是一剂后劲十足的催泪弹，那么《小偷家族》便是如鲠在喉的穿肠刺，咽不进去又吐不出来。
观影过程始终都很平静...",小偷家族,8.7,549916
https://movie.douban.com/subject/1292329/,"我怎么都不会想到杀的人是她那一霎那我什么也没做，只是捅了你一刀。“原来你跟他们一样，对我好就是想改变我。你好可笑啊，你以为你是谁啊？我和这个世界一样是不可改变的…”杨德昌最好的作品，长镜与叙事完美相结合的力作。4个小时的片,中途睡着了【A+】杨德昌把这个世界看得太透了，透的可怕。",牯岭街少年杀人事件,8.8,174117
https://movie.douban.com/subject/1305690/,"在张国荣面前
所有的大牌都黯然失色物是人非，你是否还记得那一秒，你到底最爱哪一个。刘德华在张国荣面前暗淡无光。虽然看不太懂，但片中张国荣实在太让人着迷了~~他最终还是没能飞起来；她最终还是忘却了；他最终还是没能接到电话；她最终还是割舍不断；他最终还是卖掉了车；她最终还是去了美国；他最终还是踏上了2046；他们 最终 还是……你 风华绝代",阿飞正传,8.5,339633
https://movie.douban.com/subject/1438652/,"我只有一点不理解：影院老板最后在电影上的那段宣言，可以是法语也可以是德语，它怎么会是英语呢。。。。Waltz屌，虽然片子一堆问题流畅，看起来毫不费力。除了布拉德皮特显得格格不入，除了地下酒吧那场居然不收拾现场有些BUG，除了绑着TNT居然能混进元首活动场所很无稽，其他都很好，很完整，完成了电影所能给出的最重要的功能：娱乐。天才這次拿出了歷史,以影史破壞影史,甚至燒毀影史,瓦解歷史,誓要引領影迷在面對歷史的同時要走出歷史.冲着皮特和昆汀去的，结果被德国太保给迷住了",无耻混蛋,8.6,338895
https://movie.douban.com/subject/1760622/,这简直就是一部资本主义发展史，出生于最肮脏和腐臭的地方，却追求最纯粹的美，通过杀戮得到迷惑人心的力量，就连最痛恨他的人也甘愿俯首称臣，最后犹如寓言一般消失于这个世界......有人曾告诉我他不顾一切寻找的其实是爱情的味道，爱情也有香吗？他试图拥有世上最奇异圣洁的香水，当世人在广场狂欢，以达爱与欲的颠峰，他却在最后发现他已失去爱人的能力。没有爱情，香味消失了。他仿佛从未存在过。广场上，众人皆醉他独醒，众人皆X他盛装。每一个毛孔都在颤栗，这样的电影为什么不能以闻的方式来欣赏？格雷诺耶其实并不是谋杀犯，他只是一个醉心于自己试验的孩子，完全不知人间的因果善恶。这种美注定是要自我毁灭的。爱和被爱？那只是凡人的东西。怎么办，本喵已经让我彻底脑残，而我甚至还没嗅过他的气息...胶片群裸就是不一样。。。这种从故事到情节到化妆到道具到一切细节的精致，才能让人丛大银幕上嗅出香味。离这种精致，我们还差多少年呢。,香水,8.5,404845
https://movie.douban.com/subject/1308767/,"俄罗斯出租质量真好我发觉叫JB的都很厉害，是不是？James Bond, Jason Bourne整个片子干净利落，扣人心弦。对自我身份的确认与对过去的救赎又让影片多一份厚重。环游欧洲风情片..巴拉克所演败坏间谍三部曲之二",谍影重重2,8.6,249814
https://movie.douban.com/subject/1292287/,金镶玉，没人能超越张曼玉真是风骚啊大漠孤烟直 长河落日圆中国版的《卡萨布兰卡》~~昨晚看完就去睡了，一觉醒来，脑子里还全是林青霞抱着缸子喝酒时的一滴泪；张曼玉不穿衣服唱歌，裹着“龙门客栈”的旗子从屋顶跳下来，亦正亦邪的眼神让人看不透，只甘愿被她电死；还有梁家辉一句“我没有你那样的勇气面对沙漠”。有些电影就是这样，一切都恰到好处。话说一直以为是徐克拍的啊🤔,新龙门客栈,8.6,302409
https://movie.douban.com/subject/1292528/,"世界在边，音乐在变，连毒品也在边，你不会越来越年轻啊，马桶世界无比神奇在中国，这种~~青年文化只有从电影中感知了360度旋转的婴儿头颅每个真理让人安宁，不是吗？如同坟墓。每个人都奔向它。 一直认为《猜火车》的片头是最棒的。
 
",猜火车,8.5,330822
https://movie.douban.com/subject/3075287/,"平行世界理论一定是真的，我坚定不移的相信着8分钟重启一次，不带存档的。一部商业片，一部穿越剧，救无辜百姓于水火，顺便谈谈风月，这么老套，这么制式，为什么竟能如此触动人心?不赖，但是看着没什么心潮澎湃的感觉，激动不起来很久没有看这种结构的电影了，所有一切都很赞，而立之年的Jake更多了一份稳重内敛，碧蓝的双眼温暖至极。最后看哭了。i'm asking you,just send me back in, then switch me off. Everything is gonna be OK.",源代码,8.4,582057
https://movie.douban.com/subject/1304102/,"马特达蒙的外貌在帅哥扎堆的好莱坞实在不算起眼,却又如此特别,总能为你喜欢他找到一个理由.他演天才,演间谍,演神偷,睿智,冷静,从容,身手敏捷,眼神偶尔忧郁,偶尔深情,偶尔锐利充满警觉,走路时姿势总是很怪异,他不常笑,但不经意展露笑容时,会觉得他的笑像孩童般天真,那么有感染力,一不留神已被他俘获没有想像中精彩，国外版本的“我是谁”……一小般，故事讲得糊里糊涂。只有动作片，才能如此深沉霸气地表达人类的困境吧！Clive Owen在本片完全沦为路人甲！",谍影重重,8.6,298706
https://movie.douban.com/subject/1419936/,如果有六星，我会打的和政府比起来军火商确实不算什么真是很不错的片子，这个世界就是这样。无法埋怨任何一个人。看多少遍都可以找到新的感觉世界的正常运作内在地需要邪恶，对善与恶关系的探讨令人忆及沙马兰的反超级英雄电影[不死劫]。影片整体立意甚高，但节奏控制有待加强。结尾的自白过于直白了一点。PS：凯奇演技没话说，可惜沉沦于烂片的泥沼无法自拔。杰瑞德·莱托真可谓瘾君子专业户。伊桑·霍克在片中倒是颠覆了文艺形象。（8.0/10）,战争之王,8.6,252360
