肖申克的救赎 The Shawshank Redemption,9.7,全部 345005 条,"“这是一部男人必看的电影。”人人都这么说。但单纯从性别区分，就会让这电影变狭隘。《肖申克的救赎》突破了男人电影的局限，通篇几乎充满令人难以置信的温馨基调，而电影里最伟大的主题是“希望”。
虎口脱险 La grande vadrouille,8.9,全部 24611 条,"看过不下20遍,从小到大都喜欢的电影
虽然不合理，但能够娱乐。
永远看不腻的喜剧
永远都记得在浴室里唱着“鸳鸯茶、鸳鸯茶”、对眼打飞机，经典喜剧
“胜利属于我们” 没想到60年代就能产出如此纯粹的喜剧。"
新世界 신세계,8.8,全部 47255 条,"好伟大的爱情片，我都快哭了
md，太好看了，害怕她一点点演完。虽然一开始就猜到了结局，但是拍的真带感啊，尤其是戏骨黄的车库突围戏，那叫一个悲壮。棒子又一次感动了我，好电影
最后还是华侨统一了南棒黑社会，中国人最狠啊。。。
怎么办，，，，我觉得他比吴彦祖都帅
想对姜科长说 做人要厚道 做警察尤其要厚道 不信抬头看 黑道自有真情在 BGM怒赞"
房间 Room,8.8,全部 61395 条,"电影开场一个半小时：卧槽原来这孩子是男的！！！
“我们不知道自己喜欢什么，所以每样都试试…这世界上有那么多东西，有时候还很恐怖，但是没关系，因为还是你和我在一起…”缩小的房间，变大的世界，2015像《阳光小美女》一样的惊喜黑马之作。结尾和房间再见有强力泪点：“再见盆栽，再见椅子一号和二号，再见桌子，再见衣柜，再见水槽，再见天窗…”
小童星的演技天分闪耀，令人惊叹，不是该给个表演奖的问题，是险些威胁了小李子。故事讲述了两次出逃：一次是物理性、空间性的；一次是精神性的“心牢”，说导演后半段跑题走偏的，大概心理预期只满足于看个惊悚片。原声音乐的作者是谁？中间高潮部分完全照搬<点球成金>的一段旋律，听得也是出戏。
获救或创伤治疗的故事本身俗套，杰出之处是对那个孩子经验的世界的展示，我们都曾独有那个先验的经验主义的特异时空，却最终被这个符号的单一世界取代，有人温柔告别有人没有告别有人甚至忘了它的存在。问题不在于world解放了room，而是我们应该将room扩展至world，如果这真的是德勒兹的世纪。
目前看到的年度最佳！在相对自由和绝对自由之间，电影让我看到了人活在现代社会究竟是一个什么样的状态。虽然空间的转换让电影表面上画风突变，实际上不同空间里人对周围的反应没有变，时而压抑得令人发抖，时而被温情融化。爱让人安全，为了得到安全我们开始占有，占有又毁灭了爱。"
雨中曲 Singin' in the Rain,9.0,全部 26507 条,"美国歌舞片的代表作。Gene Kelly初获芳心后在雨中欢快地载歌载舞，此段情节堪称歌舞片历史上的永恒经典！我都不记得我把这段看过多少遍了。
最喜欢片头金凯利接受采访那段，讽的那叫一个犀利
太美好了，美好的歌舞时代。
歌舞以长镜头表现出来，好听、好玩、动感、美丽，莫可名状。电影人的电影，关于电影的电影，套层结构运用娴熟。模糊了歌舞剧和电影的界限，让人知道艺术从无分类、唯有好坏。《雨中曲》实在太好听了，各场的编舞也让人大开眼界。让人觉得生活的动作怎比得上唱与蹈，它们当是电影不可忘记的灵魂之一。
几乎是最早的一批使用彩色胶片而非后期染色但又能有良好质感的彩色片。所谓的歌舞片之王，也……就那样了。"
哈利·波特与密室 Harry Potter and the Chamber of Secrets,8.6,全部 29936 条,"那时候看电影才9块钱！
一间密室和一本日记揭开过去在霍格沃兹发生的恐怖事件，也引出哈利对于自己身分的疑惑。血统和家世不能代表一切，要成为什么样的人都是自己的选择。
略逊于前作，但有精彩的剧情作支撑，整体还是不错的，赫敏越来越漂亮了。
""It is not our abilities that show what we truly are,it is our choices.""👍（ps：Dobby好可爱～😄）
这一部倒看得津津有味，特效很多。我觉得这个系列之所以不能成为顶尖作品有两个原因：一是电影基本按照小说的章节顺序拍下来，小说可以讲清楚，拍成电影各段的连贯性就非常差，容易让人走神；第二就是特技虽然够多，但不够震撼，比如那场大蜘蛛的戏，很容易让人想起比她早几年的星河战队，效果比这个震"
恐怖游轮 Triangle,8.5,全部 109517 条,"不要企图在重复中寻找已经失去的爱
首尾衔接的太完美了
在叙事上真是一个奇迹。自《蝴蝶效应》以来，看到过最好的叙事逻辑。
4星，看过两遍以下者不要随便说有BUG，拜托您先多看几遍再说！又是“从前有座山，山里有座庙，庙里有个和尚讲故事的”的死循环的穿越片，很牛X。解析看http://www.douban.com/review/2820200/
stay+穆赫兰道+希腊神话+蝴蝶效应"
人工智能 Artificial Intelligence: AI,8.6,全部 54350 条,"天才儿童演员.
让我看哭的都是好电影
有点拖沓
每看这样的片子，都对人类更绝望。卑鄙、愚蠢、自私、懦弱、残暴，实在是宇宙间最丑恶的生物。别怪塞林格会说：我认识的人越多，我就越喜欢狗。
大卫固然可怜，可小熊比他可怜。每一个都渴望家人的爱，可惜小熊在所有人眼中都只是玩具，包括大卫。虽然他有和大卫一样的思维，却没有和大卫一样的外貌。"
魔女宅急便 魔女の宅急便,8.6,全部 39461 条,"我喜欢她头顶的大红蝴蝶结，还有狠狠白那个小男生的一眼
于是。扫把魔女就变成刷子魔女了啊。。。
是时候，长大了！（当琪琪无处安家时，索娜姐姐好心留宿，琪琪激动地一句“真的吗？老板娘…”眼泪悬眶；看见多多一家人如此爱护年事已高的狗狗杰夫，我的眼圈又有些湿润了；当琪琪的魔法变弱后，琪琪不断试飞，她说，要是没有魔法，她就是没有用处的人时，看到她如此失意，我再一次泪流。2013.03.16）
这是一部令人身心愉悦的动画片，画面柔和甜美，音乐明快，观影过程如同在海边沐浴着柔美的海风，心旷神怡。两只猫轻轻走过爬满青藤的墙上，那种水粉画般阳光充沛的慵懒午后的感觉在心中荡漾开来，世界是如此美好。这就是我们心目中理想的海边小城，宁静祥和，人们衣着整洁、面带笑容，永远快乐地生活
宫崎骏的动画我最喜欢这一部。开始我不知道为什么，有一天我姐姐说，你看过《魔女宅急便》吗，那个琪琪好像你哦。"
惊魂记 Psycho,8.9,全部 34005 条,"神作。全面滿分。如果有任何不被打動的理由，那就是觀眾晚生了50年，受到太多這部電影50年來泛濫的影響，就像一個沒有受過高等教育的英國老婦不會覺得沙劇牛逼一樣。
且看诺曼的last smile  毛骨悚然！
最后那一抹笑容堪称经典。
80W成本的电影业同样可以做到流芳百世，希区柯克缜密的思维、独特的运镜，加重了对细节的刻画，其隐喻也值得回味，结尾那具骷髅头更让人不寒而栗。据说此片开创了人格分裂电影的先河，同时也暗示了希区柯克本人的“厌女癖”。
#重看#作为爱伦坡的粉，希胖圆了惊惧而癫狂的梦，夜色笼罩下的“荒凉山庄”成为谜团中心，用阴影和巧妙机位砌出双重人格（镜像的利用），分割式构图勾勒出分裂的灵魂；数次特写眼睛的凝视，瞳孔的倒影，以及偷窥的视角，都宛如死神的觊觎；悬念高挂，层层推进，无法喘息。"
海洋 Océans,9.1,全部 31950 条,"看完之后深深希望2012快点来，大家抱团死，剩下的生物就可以好好活了。
太震撼的画面了，目瞪口呆看完全片。砍鱼翅那一段的惨烈堪比《海豚湾》，配乐相当不错。全片就像是由千万生命谱写演奏的谢幕曲，如此绝美绝望，而镜头前的一切都在不断消失，请2012来得猛烈点吧。
从此更加讨厌人类了，世界末日果然是有用的...
心旷神怡，蔚为壮观，只是可惜缺少情感共鸣，更像是影像展览。“将来我们所能看到的生物，只存在于动物园的栅栏里，还有水族馆的水槽中吧。到那时该怎么办? 丰富的自然成了过去一个久远的梦。” 当大白鲨也变得温顺可掬⋯⋯
82/100。美不胜收。火箭升天和虾蟹大战两段很有爱；这片子拍摄难度应该比去年上映的Earth大多了吧lol"
疯狂的石头,8.4,全部 58454 条,"最可贵的一点是没把观众当傻子。国内电影都指着这样儿拍就行，嗯
学大烟枪学Snatch学得很足嘛..套了国风的外壳，很多内容（比如杀手的山寨货等等）也符合国情，就是画面欠点火候.黄渤为本片中最亮眼的配角.
真大很有趣
有技巧的娱乐片
很精彩，算是里程碑式的作品，带火了同类型的各种电影好几年经久不衰"
奇迹男孩 Wonder,8.6,全部 101868 条,"其实这更像当代童话，因为，实在是太暖了。里面每个人都那么暖，怎么可以那么暖，怎么可以那么暖！像一个暖心的童话故事。虽然，我也怀疑这样故事的真实性，但是，却喜欢被这样暖的故事感动，一度哭到不行。
买票的时候很纠结，因为是完全可以预料到的剧情。这种温馨少年故事虽各各不同却又次次类似。若是你近来心情疲惫，这部电影是个流泪的好借口。
五星推荐。不是想象的励志片，而是一部关于所有人的成长电影，就像那句话说的，聪明是一种天赋，但是善良是一种选择。电影并没有过分渲染小男孩，而是多角度展示身边的人，最终构建了一个充满天使和爱的世界。推荐有孩子的家长看，要知道，如果你们家有熊孩子，不是因为生的不好，而是你们教的不好。
把“生而为人，很抱歉”，变成了“是个人，都应该与人为善”，多视角还挺有意思的。人与人的孤独重量，都是同一种地心引力。虽然不出意外的，所有人都是自带光芒的nice好人。
很久没有一部电影能像《奇迹男孩》那样让我从头哭到尾了。"
罗生门 羅生門,8.8,全部 41991 条,"「人对于自己的事不会实话实说，谈他自己的事的时候，不可能不加虚饰。这个剧本描写的就是不加虚饰就活不下去的人的本性。甚至可以这样说：人就算死了也不会放弃虚饰，可见人的罪孽如何之深。这是一幅描绘人与生俱来的罪孽和人难以更改的本性、展示人的利己心的奇妙画卷。诸位说仍然不懂这个剧本，因为
摄影机第一次进入了森林的内在，三船敏郎奉献了自己不断变化，放浪形骸、富有层次感的高超演技。
1950年，震撼！
如果早看便会早明白一些事,但有些错仍需不可避免地犯.所以不必费劲脑子想那些没亲眼见到的事.见到都未必与对方达成共识,何况只是听说只是异想.
在那个时代它肯定是一部开创性的好电影，但显然无法取悦现在的观众。所有关于人性的讨论都是以对白给出，并且竟然出自乞丐和樵夫。以三船敏郎为首的几个演员，演技跟《七武士》时期几乎一样表面、浮夸，以及慢半拍。人性部分，相信芥川龙之介的原著剖析得会更深刻。"
燃情岁月 Legends of the Fall,8.8,全部 40099 条,"我欣赏忠诚于内心，忠诚于野性的灵魂，因为他们坚持自我所付出的代价，我付不起
看这片时我有一半时间在哭 哭到虚脱……这是美国片 商业片 心甘情愿的被煽情至此 还有它的配乐 放烂了没错 但实在是好 这么通俗入耳的交响曲 当年的彼特真正性感 如骏马 2003，7
“有些人能清楚听见自己心灵的声音，并按这个声音生活，这样的人，不是疯了，就是成了传说。” 
TRADITION.真他妈legends！里三层外三层都是琼瑶阿姨...妻离子散哦...家破人亡哦...国家使命哦...男才女貌哦...宏大家族哦...爱得死去活来哦，女主角出场必洒眼泪...我对此类型已无感...
被大学生念叨最多的两部电影，一部是《肖申克的救赎》（月黑高飞/刺激1995），一部就这是这个《燃情岁月》（秋日传奇/真爱一世情）了。"
终结者2：审判日 Terminator 2: Judgment Day,8.7,全部 22805 条,"伙计们~还有什么比这个更棒的?
少见的超越首部的续集，动作片中的经典~~
这是在1991年啊，重复，这是在1991年啊！
宿命的终结，伟大不仅在于超越时代的特效。
影史少见的第一部就足够经典，续集还能超越第一部的电影。
《终结者1》中，约翰·康纳将里斯传送到过去；
里斯又和莎拉·康纳生下约翰·康纳，形成一个闭环。
《终结者2》也是如此，正是天网将T-800传送到过去，才让人类得到终结者的芯片，从而得到灵感发明了天网，互为因果。
所以他们要找到迈尔斯·戴森，打破这个循环。
迈尔斯·戴森在平行宇宙是发明天网、间接毁灭世界的罪魁祸首，在这个宇宙却成了以生命为代价保..."
魂断蓝桥 Waterloo Bridge,8.8,全部 29536 条,"经典！只是一切已经走不出《乱世佳人》的影子了~~
悲剧是把美好的故事撕碎了给人看，用此话来形容这部残酷美好的电影，估计是最恰当的表述了吧。天真可爱又傻傻的玛拉，让她无法面对纯洁的爱情，可是放到现在，谁又会在意的呢？罗伊爱的是你，不是你那些不愿提及的过往。罗伊一见钟情后巴不得将玛拉介绍给自己认识的所有人，又是多么萌和可爱。
“我爱你，我从未爱过别人。”经典的爱情故事就是无论发生在什么年代，无论是在什么样的文化差异下，都能够唤起大家共鸣的情愫。★★★★
片子本身中规中矩，费雯·丽演技要加分！全片明确回避了“prostitute/whore”词汇，爱情戏也拍得比较克制，滑铁卢桥自杀场景的剪辑很棒，主题曲《Auld Lang Syne》闻名遐迩，让人百听不厌~ 但个人极度不赞成电影宣扬的这种保守甚至扭曲的价值观，更喜欢女二号的性格和思想。（8.0/10）
难以想象这部美国电影竟是近80年前拍摄出来，水准之高让人咋舌，观影过程非常投入，纯洁的爱情让人心生感慨，结局之悲哀让人无比痛心，估计当年在电影院赚了不知道多少美国人的眼泪。说回故事，故事脉迹非常简单易懂，一个纯真的女人因爱人之死心灰意冷，落魄到需要出卖自己的肉体，电影在处理这一段时非常含蓄克制，由始至终没有出现过多显眼台词去提醒观众女主角的卖肉事实，可是却让懂的人更为着急，重逢一幕让人感动，最终的..."
穿越时空的少女 時をかける少女,8.6,全部 56476 条,"打多少星都不够
我在未来等你...
场景狠是漂亮。真琴的人物性格刻画是我最极讨厌那一类型，逃避现实，笨，配乐喜欢。完。
爱杀真琴的性格和他们仨的感情。时间静止的画面。动画比人演得好！吉田潔的音乐大赞。
时间细水流长，莞尔逝之。相逢相处顷刻间，甘美永葆。"
爱在午夜降临前 Before Midnight,8.8,全部 54206 条,"“我虽努力，却难于去亲近自己心爱的人”经历了平淡、争吵、否定、相濡以沫所有最真实的感情状态，18年过后，最难的是仍对彼此保有激情。上一次看到这么纯粹的爱情电影，还是九年前。伊桑朱莉理查请你们9年后准时回来，哪怕拍不动了、聊不起了、原地静坐90分钟，也好啊。期待2022年的第四部。
结婚快10年互相之间还有这么多话可讲，还有性生活，这他妈不是真爱是什么？
他们的爱情一直让我想到哈利对莎莉最后的表白，“如果你知道自己想和谁一起度过余生，你会希望余生开始得越早越好。”十八年，从相遇相爱到这一部中被生活历练过的爱，柴米油盐和时间没有磨平爱情，反而让爱变成了一种习惯，太了解彼此，于是越来越难戒掉。期待九年后的续集了！★★★★★
“他们竟然____了”模式开启。从爱情的偶然到爱情的实然，浪漫也终于被相处的实用性取代。“就像日出日落，我们出现，我们消失，可最终只是经过。”那些琐碎的争吵怨念放在时间的河里似乎也就不算什么了。他最后向她朗读了一封40年后的来信——原来前18年还只是序曲，我流泪了...
作为Before的系列路，我终于在中年危机这里转了粉。Sunrise太甜，Sunset偏酸，只有Midnight酸甜苦辣都入了味。数度被台词戳中，我不得不一再提醒自己：那些只是台词，它们不是真的。"
初恋这件小事 สิ่งเล็กเล็กที่เรียกว่า...รัก,8.4,全部 163809 条,"观影的两小时我宛如走入时光隧道，我仿佛看到当年那个冲动的愣头小子，只为心爱的人能看自己一眼而做出的种种傻事。对我来说，《初恋这件小事》不只是一部电影，还是一段值得永远珍藏的回忆。
游泳池那段哭得我稀里哗啦 现实生活到那里就结束了
是前面会让你沉浸在熟悉感里会心微笑，最后又能让你潸然泪下的片子...一定一定一定要看...
“我喜欢你，我做的一切都是为了你。”一部很纯情很清纯很阳光的泰式爱情电影，故事本身并不多出彩，甚至让人觉得狗血过头，但我相信这是一部让几乎观影的每一个人都能在电影里找到共鸣的影片。能够回忆起曾经自己初恋暗恋的那些小事，回忆起儿时朋友间玩闹的趣事。btw，“凤姐”蛮可爱的。★★★☆
初恋这件事，谁也逃不过。。再一次被M秒杀>　<"
可可西里,8.8,全部 29595 条,"“你看过磕长头的人吗？他们的脸和手特别脏，但他们的心特别干净。” 

看了陆川近年的作品...觉得这片绝壁不是他拍的
不是路川会做的更好
一群非专业演员演绎了一场感人的护羊行动。这种偷猎者就应该抓了就毙，政府应该尽到自己的职责。
那是一种对那片土地以及生灵的情感。"
2001太空漫游 2001: A Space Odyssey,8.8,全部 51661 条,"原作作者克拉克：“如果有人觉得完全弄懂了《太空漫游2001》在讲些什么，那一定是我和库布里克弄错了。”
这部片子有三个特征：1）看不懂 2）无数的符号 3）必须熟读尼采 4）六十年代能够做出这样的特效真的是惊天动地 
不好意思 我只能把经典电影给两星 因为不喜欢
人对宇宙的想象力，到此为止。最后半个小时，美到癫狂。本片让我对电影产生敬畏之心。有生之年，不会有任何一部电影能够超越此片。
史上最伟大的装逼片，就连作者克拉克和导演斯坦利都看不懂剧情……不过这丝毫不影响它的伟大，首先在视觉上它领先了同一时代数十年不止，很多星际旅行片都没有给我一种“星际旅行”的感觉，但这部有，关键就在于细节处理细致。还有就是，这部讲述星际旅行的片子拍摄于1968年，而美国登月则在1969"
完美陌生人 Perfetti sconosciuti,8.5,全部 107813 条,"女儿早就看出了她妈的婊，果然女人才了解女人
“这是你人生中一个重要的时刻，是你会铭记一生的事情，不仅是你明天和朋友聊天的谈资。如果你以后想起，无论何时回想起来，这件事都会让你嘴角带笑的话，那就去做吧！但如果你并不这么认为或者不太确定，那就忘掉它吧！因为你还有大把的时间” 被推到绝境的真实，破碎而深省。预定2016年度十佳
结局有些意想不到，最后一幕更是神来之笔。人是需要隐私的，但我们与要让另一半意识到，我留给你隐私，你应该珍惜它，而不是用来为所欲为。有人际就有明暗，如果实在忍受不了虚与委蛇，也可以自生自灭。有得有失，两个老人的那一幕告诉我们，有人陪伴终是美好的，即便为了这份美好要付出很多忍受很多。
结局怎么可能是和好，是没有做游戏的平行世界啦，彗星来的那一夜姊妹篇
相爱没有那么容易，每个人有他的手机。过了爱做梦的年纪，轰轰烈烈不如平静。"
绿里奇迹 The Green Mile,8.8,全部 29823 条,"“我累了，不想活了，真的，我不想再像孤雁一样，我不想再过没有朋友的日子，我希望有人能告诉我该何去何从，我不想再看到丑陋的人性，我不想在每日承担全世界的痛苦。”讲的是耶稣么？十字架变成了电椅。
能把悬疑拍的好看我觉得有难度，虽然接近200分钟时长，但却不觉得冗长，值得回味的电影。
虽然很长，但真的好看
三个小时太长了  抽出时间耐心看还是很触动人心的
故事性很强的传奇宗教寓言式电影。神爱世人，而世人却不理解这份爱。人类摧毁了神迹，而神却不忍让世人背负这罪名。1.【you can't hide whate's in your heart】2.【What happens in the Mile, always stays in the Mile. 】3.【If don't help,don't tell him.Ever.】4.【awful tir..."
小偷家族 万引き家族,8.7,全部 142389 条,"安藤樱那场在警察局双手不停抹眼泪的戏，演技大爆炸，可以说是年度最佳哭戏！
可惜全部的一点点真心，都只能无声地说给自己听。
电影节给了4星，点映二刷改五星。删减只影响心情，不影响剧情。这是一部看着温情，实则让人绝望的电影。六个人，包含人生各个阶段，小女孩也许就是他们的过去，老奶奶也许就是他们的未来。你说这个世界会好吗？这些人从生到死，无人知晓；被弃苟活，步履不停。临时的家人组成羁绊，相互取暖；真正的至亲者却活在谎言之中，不闻不问。就是这样一种“陌路虽有爱，亲者皆祸害”的循环让你心寒至极。
“我只能教他们这些了” 特别安静，却有很大的力量，特别湿热，却像夏风一样清凉拂过…我小时候是从大桥下被捡回来的，我弟弟是从垃圾堆，为什么小时候家长都热衷于捡孩子？
和《无人知晓》对比的话，是枝裕和结构和剧作上控制力衰落还是很明显的。但对类似主题复调式回归中，一个作者内在生命经验在时间中流淌所带来的文本上变化和感触，他对社会和人性经年耐心的观察、等待和摸索，恰恰承托出，与是枝裕和差不多同一时间出道的贾樟柯，还在《江湖儿女》中用符号宇宙空洞地重复自己二十年前生活经验。"
牯岭街少年杀人事件 牯嶺街少年殺人事件,8.8,全部 39511 条,"近四个小时的长片，我一直不入戏，张震也青涩得让我无感，直到Honey的出现，我才静了下来。这个小混混里的前老大，竟然穿着海军服，又帅又温和，席地而坐说起他看过的最厚的一本武侠书，叫《战争与和平》，英雄主义浪漫至极致的悲壮。
弱者送给弱者的一刀
外国人一定觉得中国人长得都差不多。
我怎么都不会想到杀的人是她
威权压制平民，富人压制穷人，年长压制年幼，男人压制女人。被压制者又将对无可奈何自我的愤怒投射、发泄到食物链的更下端。坦克轰隆隆碾过，夏天要结束了，身后留下少男少女的尸体。200118 重看 @Metrograph."
阿飞正传 阿飛正傳,8.5,全部 65781 条,"杜琪峰曾说，王家卫实际上只拍了这一部电影：后来影片中的人物都能在其中找到原型，而主题永远是人与人之间的沟通——疏离与亲近，拒绝与接纳，追求与失落，忘却与铭记，逃离故土与寻找自由。
像旭仔这种男人大概没有女人会不爱吧 每一个都以为自己能够改变他 其实都是做梦
“我听别人说这世界上有一种鸟是没有脚的，它只能够一直的飞呀飞呀，飞累了就在风里面睡觉，这种鸟一辈子只能下地一次，那一次就是它死的时候。”  “以前我以为有一种鸟从一开始飞就可以飞到死的一天才落地，其实他什么地方都没有去过，这只鸟从一开始就已经死了。” 
Being Wild的阿飞旭仔，背影也是戏，发梢也是戏。
我听别人说这世界上有一种帆布鞋是不能洗的，它只能够一直的走呀走呀， 走累了就在风里面睡觉，这种鞋一辈子只能下水一次，那一次就是它死的时候。
——《匡威正传》"
无耻混蛋 Inglourious Basterds,8.6,全部 63791 条,"昆汀的恋足癖还是藏不住啊。
放映室里俩人互相枪击那段,音乐配的太好了，我太想钻进去了
电影的魅力，他用电影创造历史
这部电影告诉我们：绝对不能相信美国人！
红衣女子因为恻隐之心送了命，是少数几个正常点的黑色幽默。。。"
香水 Perfume: The Story of a Murderer,8.5,全部 79509 条,"这简直就是一部资本主义发展史，出生于最肮脏和腐臭的地方，却追求最纯粹的美，通过杀戮得到迷惑人心的力量，就连最痛恨他的人也甘愿俯首称臣，最后犹如寓言一般消失于这个世界......
丫怎么长得那么像郭敬明？！
广场上，众人皆醉他独醒，众人皆X他盛装。
如果当作一个犯罪片来看就大错特错了。对白不多，但镜头美的像会说话一般，万人发春的场面堪称经典。这海报跟东野君《变身》的封面有什么关系？
假如理解为对自己艺术理想的执着与偏执的话，真的很棒．"
谍影重重2 The Bourne Supremacy,8.6,全部 24074 条,"拍摄利落。全片大量采用了近景跟随拍摄，追逐逃亡场景用极短的镜头剪接连缀，没有用近几年时髦的慢动作、子弹时间、镜头满天转等特效。但是一样达到了让人屏住呼吸、目瞪口呆的效果。汽车追逐片断中近距离车内拍摄的碰撞场面尤其惊心动魄，远比其他动作片中动辄撞坏十几辆车来的惊险刺激。
伯恩在水下亲吻玛丽的那段，真是又美丽，又悲伤，唉。
我发觉叫JB的都很厉害，是不是？James Bond, Jason Bourne
伯恩可能注定是孤单寂寞冷的，虽然没有华丽的服饰，超酷的装备，美女勾引，但是飙车，搏斗，杀害，也都很精彩。
很难想象自己第一次看的时候居然不喜欢，看来随着年龄的增长对一部电影的看法也会改变。我们的伯恩没有高科技，没有帮手，靠高智商和好身手赤手空拳对抗强权，你以为电影传递的会是复仇的快感，想不到是一曲壮士的悲歌。"
新龙门客栈 新龍門客棧,8.6,全部 35105 条,"当年看到最后把甄子丹的脚剃成骨头的时候我还吓了一跳
张曼玉真是风骚啊
当时觉得太cult了！
有眼不识金镶玉，当然不是说这里的老板娘，张曼玉的角色真的很百变，可温婉可风尘可纯真可忧郁，似乎没有她驾驭不了的角色了。
张曼玉将金镶玉风骚入骨敢恨敢爱的性格刻画的入木三分。林青霞和梁家辉亦将江湖儿女的情怀与抱负演绎的丝丝入扣。其它一众配角个个可圈可点，经典之作。"
猜火车 Trainspotting,8.5,全部 60492 条,"拿这部电影装逼的人不在少数
世界在边，音乐在变，连毒品也在边，你不会越来越年轻
从马桶走出来一个牛逼的伊万麦克格雷格，这也就是丹尼博伊尔的最高成就了，他对人生啦对艺术啦对人性啦追求也就到这了，有这一个五星片也足够了
我有时候想不明白，吸毒的人，到底是因为太不快乐，而是太快乐。
作为一个烂人走出堕落青春的故事，《猜火车》里的毒品和《皮囊》里的性一样，拥抱虚无又渴望存在，英国孩子们的这一类青春文化就是从带着叛逆与不屑的粪坑里爬出来，走向他们曾经鄙视的平庸，与狐朋友狗一起阳光灿烂的日子只能是粪坑中的臭味相投，而脱离了粪坑以后自然无感于那些曾经一起蠕动的蛆虫。"
源代码 Source Code,8.4,全部 110493 条,"後面有延續的結局才是perfect！！！而不是傻逼的在那個kiss的時候結束！
居然有那么多人认为《源代码》最完美的结局应该是定格在最后那一吻上，由此可见，真要这样结尾够有多么的恶俗不堪啊。
Inception+Groundhog Day，现实和记忆是相辅相成的，只要能生存的有意义管它是哪里，何况这本身就是一个平行宇宙。结尾定格在静止画面时才是真正完美的结局，之后几分钟剧情完全可以忽视。
这才是货真价值的穿越大作！
结尾又狗血了。"
