机构：全球新冠确诊病例超250万例 死亡逾17万例	祝愿大家身体健康！	0.970665243708036
机构：全球新冠确诊病例超250万例 死亡逾17万例	哦。	0.526232781807808
机构：全球新冠确诊病例超250万例 死亡逾17万例	河南·新乡·原阳 最安全·····	0.282534799417048
机构：全球新冠确诊病例超250万例 死亡逾17万例	别加油了没地放了	0.776441325521399
机构：全球新冠确诊病例超250万例 死亡逾17万例	希望都好起来	0.536903844734782
机构：全球新冠确诊病例超250万例 死亡逾17万例	2020年的这场灾难席卷全球，希望尽早结束。[大哭]	0.943518871870735
机构：全球新冠确诊病例超250万例 死亡逾17万例	一月武汉加油，二月中国加油，三月世界加油，四月油加多了	0.989772772401742
机构：全球新冠确诊病例超250万例 死亡逾17万例	全民免疫[微笑]	0.964386690486182
机构：全球新冠确诊病例超250万例 死亡逾17万例	为国外争取时间[大笑]你他妈自己有病是为别人争取时间啊？你老板给你一份工作是养活你全家，所以你他妈应该鞠躬尽瘁 死而后已	0.211441437674068
机构：全球新冠确诊病例超250万例 死亡逾17万例	这就是第三次世界大战！	0.290598648225169
机构：全球新冠确诊病例超250万例 死亡逾17万例	西方为他们的傲慢与偏见买单，只是这个代价太过沉重！	0.469455117354936
机构：全球新冠确诊病例超250万例 死亡逾17万例	让暴风雨来的更猛烈些吧	0.65287285031818
机构：全球新冠确诊病例超250万例 死亡逾17万例	老谭跑不脱	0.373063773930398
机构：全球新冠确诊病例超250万例 死亡逾17万例	洗死了四万多美菌老板，NND，笑死个先人！	0.0374262131880342
机构：全球新冠确诊病例超250万例 死亡逾17万例	感谢世卫。	0.945132506182171
机构：全球新冠确诊病例超250万例 死亡逾17万例	配什么乐好呢	0.812894686869872
机构：全球新冠确诊病例超250万例 死亡逾17万例	四月，油白送附赠油桶	0.101214714119623
机构：全球新冠确诊病例超250万例 死亡逾17万例	加油	0.904761904761905
机构：全球新冠确诊病例超250万例 死亡逾17万例	4月油价已经为负了	0.0709975765207052
机构：全球新冠确诊病例超250万例 死亡逾17万例	估计已经瑟瑟发抖了	0.705722753738482
机构：全球新冠确诊病例超250万例 死亡逾17万例	生活只有过程，没有头！！！	0.582802694332715
机构：全球新冠确诊病例超250万例 死亡逾17万例	新乡·原阳 最安全·····没有本地大人批准，任何人不得进入，是不是很安全！！！	0.0930694646729712
机构：全球新冠确诊病例超250万例 死亡逾17万例	河南·新乡·原阳  最安全·····没有本地大人批准，任何人不得进入，是不是很安全！！！	0.0654593918517022
机构：全球新冠确诊病例超250万例 死亡逾17万例	四月油不要钱了。	0.137649619848052
机构：全球新冠确诊病例超250万例 死亡逾17万例	嗯，没证据显示存在人传人	0.213048944993754
机构：全球新冠确诊病例超250万例 死亡逾17万例	这都能算新闻？	0.83250728726997
机构：全球新冠确诊病例超250万例 死亡逾17万例	呵呵，c19将来会神奇消失！[捂嘴笑]	0.523562576104622
机构：全球新冠确诊病例超250万例 死亡逾17万例	河南·新乡·原阳 最安全····	0.282534799417048
机构：全球新冠确诊病例超250万例 死亡逾17万例	早知道一月份封国是不是会好点？	0.037750729213907
机构：全球新冠确诊病例超250万例 死亡逾17万例	覆巢之下无完卵	0.481309094552922
机构：全球新冠确诊病例超250万例 死亡逾17万例	都不用世卫组织的数据了[斜眼笑]<br>这个苗头很危险[狗]	0.98704771484753
机构：全球新冠确诊病例超250万例 死亡逾17万例	所以油价下跌了	0.827410312646895
机构：全球新冠确诊病例超250万例 死亡逾17万例	再重温一遍，新冠是针对黄种人的阴谋，不感染白人？	0.989505092094235
机构：全球新冠确诊病例超250万例 死亡逾17万例	一首好运来送给大家	0.737240921875913
机构：全球新冠确诊病例超250万例 死亡逾17万例	可以提前联系本.杰名团队 给他抬棺了	0.585827738617796
机构：全球新冠确诊病例超250万例 死亡逾17万例	哪里是最安全的地方？	0.510871844442808
机构：全球新冠确诊病例超250万例 死亡逾17万例	[不屑][不屑][不屑]	0.396490365611389
机构：全球新冠确诊病例超250万例 死亡逾17万例	变易了，搬石头咋季吉阁的教，折中事，尼德每过捌芭做的还烧吗？	0.216625060949694
机构：全球新冠确诊病例超250万例 死亡逾17万例	现在是安全不安全的问题吗？好日子在后面	0.612718738264278
机构：全球新冠确诊病例超250万例 死亡逾17万例	不能白死，一定要把扁虎国打进地狱。	0.0280326207922689
机构：全球新冠确诊病例超250万例 死亡逾17万例	呵呵，美菌继续洗地表演，只是大号普流，不用戴口罩，可以自愈！美菌怎么洗？[捂嘴笑]	0.0446310324168934
机构：全球新冠确诊病例超250万例 死亡逾17万例	感谢世卫感谢老谭，历史会记住一切。	0.991562695758096
机构：全球新冠确诊病例超250万例 死亡逾17万例	一定要轰平德特里克堡	0.457792402732249
机构：全球新冠确诊病例超250万例 死亡逾17万例	毫无疑问是大中国	0.705951472781719
机构：全球新冠确诊病例超250万例 死亡逾17万例	河南·新乡·原阳 最安全·····	0.282534799417048
机构：全球新冠确诊病例超250万例 死亡逾17万例	哪怕我们前期走了一点弯路，但是现在事实证明，我们处理和补救的很好，现在的病毒和情绪的蔓延，证明政客是无德的，SB是无脑的。	0.999474704420941
机构：全球新冠确诊病例超250万例 死亡逾17万例	“刺不刺激？惊不惊喜？意不意外？”	0.982281230151222
机构：全球新冠确诊病例超250万例 死亡逾17万例	河南·新乡·原阳 最安全·····没有本地大人批准，任何人不得进入，是不是很安全！！！	0.0654593918517022
机构：全球新冠确诊病例超250万例 死亡逾17万例	全民免疫，咋没人谈人全了	0.826545765748342
机构：全球新冠确诊病例超250万例 死亡逾17万例	美狗竟然不听川普的话，还戴口罩上街？	0.952102341595446
机构：全球新冠确诊病例超250万例 死亡逾17万例	疫情蔓延全球，何时是个头啊	0.351526914772067
机构：全球新冠确诊病例超250万例 死亡逾17万例	已经够惨了，再惨就要起第三次大战了！！！	0.269192404560891